fen,move,game_id
R7/5p1p/p4Qpk/1np5/6P1/4P2P/Pq3PK1/8 b - - 1 33,b2f6,5
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,d7d5,6
rnbqkbnr/ppp1pppp/8/3p4/8/2P2N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2,g8f6,6
rnbqkb1r/ppp1pppp/5n2/3p4/8/2P2N2/PPQPPPPP/RNB1KB1R b KQkq - 2 3,b8c6,6
r1bqkb1r/ppp1pppp/2n2n2/3p4/8/2P2N1P/PPQPPPP1/RNB1KB1R b KQkq - 0 4,e7e5,6
r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/2P1PN1P/PPQP1PP1/RNB1KB1R b KQkq - 0 5,e5e4,6
r1bqkb1r/ppp2ppp/2n2n2/3p4/3Np3/2P1P2P/PPQP1PP1/RNB1KB1R b KQkq - 1 6,c6d4,6
r1bqkb1r/ppp2ppp/5n2/3p4/3Pp3/4P2P/PPQP1PP1/RNB1KB1R b KQkq - 0 7,g7g6,6
r1bqkb1r/ppp2p1p/5np1/1B1p4/3Pp3/4P2P/PPQP1PP1/RNB1K2R b KQkq - 1 8,c8d7,6
r2qkb1r/pppb1p1p/5np1/1B1p4/Q2Pp3/4P2P/PP1P1PP1/RNB1K2R b KQkq - 3 9,d7b5,6
r2qkb1r/ppp2p1p/5np1/1Q1p4/3Pp3/4P2P/PP1P1PP1/RNB1K2R b KQkq - 0 10,c7c6,6
r2qkb1r/pQ3p1p/2p2np1/3p4/3Pp3/4P2P/PP1P1PP1/RNB1K2R b KQkq - 0 11,d8c8,6
r1q1kb1r/p4p1p/2p2np1/3p4/3Pp3/1Q2P2P/PP1P1PP1/RNB1K2R b KQkq - 2 12,f8g7,6
r1q1k2r/p4pbp/2p2np1/3p4/3Pp3/1Q2P2P/PP1P1PP1/RNB2RK1 b kq - 4 13,e8g8,6
r1q2rk1/p4pbp/2p2np1/3p4/3Pp3/1QN1P2P/PP1P1PP1/R1B2RK1 b - - 6 14,c8d7,6
r4rk1/p2q1pbp/2p2np1/3p4/3Pp3/1QN1PP1P/PP1P2P1/R1B2RK1 b - - 0 15,a8b8,6
1r3rk1/p2q1pbp/2p2np1/3p4/3Pp3/2N1PP1P/PPQP2P1/R1B2RK1 b - - 2 16,f8e8,6
1r2r1k1/p2q1pbp/2p2np1/3p4/3PP3/2N1P2P/PPQP2P1/R1B2RK1 b - - 0 17,f6e4,6
1r2r1k1/p2q1pbp/2p3p1/3p4/3PN3/4P2P/PPQP2P1/R1B2RK1 b - - 0 18,e8e4,6
1r4k1/p2q1pbp/2p3p1/3p4/3Pr3/3PP2P/PPQ3P1/R1B2RK1 b - - 0 19,e4h4,6
1r4k1/p2q1pbp/2p3p1/3p4/3P3r/3PPR1P/PPQ3P1/R1B3K1 b - - 2 20,g7h6,6
1r4k1/p2q1p1p/2p3pb/3p4/3P3r/3PPR1P/PP3QP1/R1B3K1 b - - 4 21,f7f5,6
1r4k1/p2q3p/2p3pb/3p1p2/3P3Q/3PPR1P/PP4P1/R1B3K1 b - - 0 22,h6e3,6
1r4k1/p2q3p/2p3p1/3p1p2/3P3Q/3PBR1P/PP4P1/R5K1 b - - 0 23,b8b2,6
6k1/p2q3p/2p3p1/3p1p2/3P3Q/P2PBR1P/1r4P1/R5K1 b - - 0 24,b2e2,6
6k1/p2q3p/2p3p1/3p1p2/3P3Q/P2PBR1P/4r1P1/5RK1 b - - 2 25,d7e6,6
6k1/p6p/2p1q1p1/3p1p2/3P3Q/P2P1R1P/4rBP1/5RK1 b - - 4 26,g8g7,6
8/p5kp/2p1q1p1/3p1pQ1/3P4/P2P1R1P/4rBP1/5RK1 b - - 6 27,h7h6,6
8/p5k1/2p1q1pp/3p1p2/3P1Q2/P2P1R1P/4rBP1/5RK1 b - - 1 28,e2a2,6
8/p5k1/2p1q1pp/3p1p2/3P4/P2P1RQP/r4BP1/5RK1 b - - 3 29,a2a3,6
8/p5k1/2p1q1pp/3p1p2/3P4/r2PR1QP/5BP1/5RK1 b - - 1 30,e6f6,6
8/p1Q3k1/2p2qpp/3p1p2/3P4/r2PR2P/5BP1/5RK1 b - - 3 31,g7f8,6
2Q2k2/p7/2p2qpp/3p1p2/3P4/r2PR2P/5BP1/5RK1 b - - 5 32,f8g7,6
2Q1R3/p5k1/2p2qpp/3p1p2/3P4/r2P3P/5BP1/5RK1 b - - 7 33,f6f7,6
2Q5/p4qk1/2p3pp/3pRp2/3P4/r2P3P/5BP1/5RK1 b - - 9 34,a3d3,6
2Q5/p4qk1/2p3pp/3pRp2/3P4/3r3P/5BP1/4R1K1 b - - 1 35,g7f6,6
2Q5/p4q2/2p1Rkpp/3p1p2/3P4/3r3P/5BP1/4R1K1 b - - 3 36,f6g5,6
2Q5/p4q2/2p1R1pp/3p1pk1/3P3P/3r4/5BP1/4R1K1 b - - 0 37,g5h5,6
8/p4q2/2Q1R1pp/3p1p1k/3P3P/3r4/5BP1/4R1K1 b - - 0 38,f5f4,6
8/p4q2/4R1pp/3Q3k/3P1p1P/3r4/5BP1/4R1K1 b - - 0 39,g6g5,6
8/p4q2/4R2p/3QR1pk/3P1p1P/3r4/5BP1/6K1 b - - 1 40,d3d1,6
8/p4q2/4R2p/3QR1pk/3P1p1P/8/5BPK/3r4 b - - 3 41,f7g7,6
8/p5q1/4R2p/3Q2Rk/3P1p1P/8/5BPK/3r4 b - - 0 42,h6g5,6
8/p5q1/4R3/3Q2Pk/3P1p2/8/5BPK/3r4 b - - 0 43,g7g5,6
8/p7/8/3QR1qk/3P1p2/8/5BPK/3r4 b - - 1 44,g5e5,6
8/p7/8/4Q2k/3P1p2/8/5BPK/3r4 b - - 0 45,h5h6,6
8/p7/7k/8/3P1Q2/8/5BPK/3r4 b - - 0 46,h6g7,6
8/p5k1/8/8/3P2Q1/8/5BPK/3r4 b - - 2 47,g7f7,6
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c5,7
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,7
r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,e7e6,7
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,b7b6,7
r1bqkbnr/p2p1ppp/1pn1p3/2pP4/2B1P3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 5,e6d5,7
r1bqkbnr/p2p1ppp/1pn5/2pP4/2B5/5N2/PPP2PPP/RNBQK2R b KQkq - 0 6,d8e7,7
r1b1kbnr/p2pqppp/1pn5/2pP4/2B5/4BN2/PPP2PPP/RN1QK2R b KQkq - 2 7,c6e5,7
r1b1kbnr/p2pqppp/1p6/2pPN3/2B5/4B3/PPP2PPP/RN1QK2R b KQkq - 0 8,e7e5,7
r1b1kbnr/p2p1ppp/1p6/2pPq3/2B5/4B3/PPP2PPP/RN1Q1RK1 b kq - 1 9,e5b2,7
r1b1kbnr/p2p1ppp/1p6/2pP4/2B5/4B3/PqPN1PPP/R2Q1RK1 b kq - 1 10,b2f6,7
r1b1kbnr/p2p1ppp/1p3q2/2pP4/2B5/4BN2/P1P2PPP/R2Q1RK1 b kq - 3 11,c8b7,7
r3kbnr/pb1p1ppp/1p3q2/2pP4/2B5/4BN2/P1P2PPP/R2QR1K1 b kq - 5 12,f6d8,7
r2qkbnr/pb1p1ppp/1p6/2pP2B1/2B5/5N2/P1P2PPP/R2QR1K1 b kq - 7 13,f8e7,7
r2qk1nr/pb1pbppp/1p6/2pPR1B1/2B5/5N2/P1P2PPP/R2Q2K1 b kq - 9 14,f7f6,7
r2qk1nr/pb1pb1pp/1p3B2/2pPR3/2B5/5N2/P1P2PPP/R2Q2K1 b kq - 0 15,g8f6,7
r2qk2r/pb1pb1pp/1p3n2/2pP4/2B5/4RN2/P1P2PPP/R2Q2K1 b kq - 1 16,e8g8,7
r2q1rk1/pb1pb1pp/1p3n2/2pP2N1/2B5/4R3/P1P2PPP/R2Q2K1 b - - 3 17,f6e4,7
r2q1rk1/pb1pb1pp/1p6/2pP2N1/2B1R3/8/P1P2PPP/R2Q2K1 b - - 0 18,e7g5,7
r2q1rk1/pb1p2pp/1p6/2pP2b1/2B3R1/8/P1P2PPP/R2Q2K1 b - - 1 19,g5f6,7
r2q1rk1/pb1p2pp/1p3b2/2pP4/2B5/6R1/P1P2PPP/R2Q2K1 b - - 3 20,d7d6,7
r2q1rk1/pb4pp/1p1p1b2/2pP4/2B3Q1/6R1/P1P2PPP/R5K1 b - - 1 21,f6a1,7
r2q1rk1/pb4Qp/1p1p4/2pP4/2B5/6R1/P1P2PPP/b5K1 b - - 0 22,a1g7,7
r2q1rk1/pb4Rp/1p1p4/2pP4/2B5/8/P1P2PPP/6K1 b - - 0 23,g8g7,7
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,8
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,8
r1bqkbnr/ppp1pppp/2n5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,c2c3,8
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,e2e3,8
r2qkb1r/ppp1pppp/2n2n2/3p4/3P2b1/2P1PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,f1d3,8
r2qkb1r/ppp2ppp/2n2n2/3pp3/3P2b1/2PBPN2/PP3PPP/RNBQK2R w KQkq - 0 6,d4e5,8
r2qkb1r/ppp2ppp/5n2/3pn3/6b1/2PBPN2/PP3PPP/RNBQK2R w KQkq - 0 7,e1g1,8
r2qkb1r/ppp2ppp/5n2/3pn3/8/2PBPb2/PP3PPP/RNBQ1RK1 w kq - 0 8,g2f3,8
r2qk2r/ppp2ppp/3b1n2/3pn3/8/2PBPP2/PP3P1P/RNBQ1RK1 w kq - 1 9,d1a4,8
r2qk2r/pp3ppp/2pb1n2/3pn3/Q7/2PBPP2/PP3P1P/RNB2RK1 w kq - 0 10,f3f4,8
r2qk2r/pp3ppp/2pb1n2/3p4/Q4P2/2PnP3/PP3P1P/RNB2RK1 w kq - 0 11,b2b4,8
r2qk2r/pp3ppp/2pb1n2/3p4/QP3P2/2P1P3/P4P1P/RNn2RK1 w kq - 0 12,f1c1,8
r2q1rk1/pp3ppp/2pb1n2/3p4/QP3P2/2P1P3/P4P1P/RNR3K1 w - - 1 13,b4b5,8
r2q1rk1/pp3ppp/3b1n2/1Ppp4/Q4P2/2P1P3/P4P1P/RNR3K1 w - - 0 14,c3c4,8
r2q1rk1/p4ppp/1p1b1n2/1Ppp4/Q1P2P2/4P3/P4P1P/RNR3K1 w - - 0 15,b1d2,8
r2q1rk1/p4ppp/1p1b1n2/1Pp5/Q1p2P2/4P3/P2N1P1P/R1R3K1 w - - 0 16,d2c4,8
r2q1rk1/p4ppp/1p1b4/1Pp5/Q1N1nP2/4P3/P4P1P/R1R3K1 w - - 1 17,c1d1,8
r4rk1/p4ppp/1p1b4/1Pp5/Q1N1nP1q/4P3/P4P1P/R2R2K1 w - - 3 18,c4d6,8
r4rk1/p4ppp/1p1N4/1Pp5/Q3nP2/4P3/P4q1P/R2R2K1 w - - 0 19,g1h1,8
r4rk1/p4ppp/1p1N4/1Pp5/Q3nP2/4Pq2/P6P/R2R3K w - - 2 20,h1g1,8
r4rk1/p4ppp/1p1N4/1Pp5/Q3nP2/4q3/P6P/R2R2K1 w - - 0 21,g1h1,8
r4rk1/p4ppp/1p1N4/1Pp5/Q4P2/4q3/P4n1P/R2R3K w - - 2 22,h1g1,8
r4rk1/p4ppp/1p1N4/1Pp5/Q4P2/4q3/P6P/R2n2K1 w - - 0 23,g1f1,8
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,9
rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,g1f3,9
rnbqkb1r/pppppp1p/5np1/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,b1c3,9
rnbqk2r/ppppppbp/5np1/8/3P4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq - 2 4,e2e4,9
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,c1g5,9
rn1qk2r/ppp1ppbp/3p1np1/6B1/3PP1b1/2N2N2/PPP2PPP/R2QKB1R w KQkq - 2 6,f1e2,9
rn1qk2r/ppp1ppb1/3p1npp/6B1/3PP1b1/2N2N2/PPP1BPPP/R2QK2R w KQkq - 0 7,g5f6,9
rn1qk2r/ppp1pp2/3p1bpp/8/3PP1b1/2N2N2/PPP1BPPP/R2QK2R w KQkq - 0 8,e4e5,9
rn1qk2r/ppp1pp2/5bpp/4p3/3P2b1/2N2N2/PPP1BPPP/R2QK2R w KQkq - 0 9,d4e5,9
rn2k2r/ppp1pp2/5bpp/4P3/6b1/2N2N2/PPP1BPPP/R2qK2R w KQkq - 0 10,c3d1,9
rn2k2r/ppp1pp2/6pp/4P1b1/6b1/5N2/PPP1BPPP/R2NK2R w KQkq - 1 11,h2h3,9
rn2k2r/ppp1pp2/6pp/4P1b1/8/5b1P/PPP1BPP1/R2NK2R w KQkq - 0 12,e2f3,9
r3k2r/pppnpp2/6pp/4P1b1/8/5B1P/PPP2PP1/R2NK2R w KQkq - 1 13,f3b7,9
1r2k2r/pBpnpp2/6pp/4P1b1/8/7P/PPP2PP1/R2NK2R w KQk - 1 14,b7c6,9
4k2r/p1pnpp2/1rB3pp/4P1b1/8/7P/PPP2PP1/R2NK2R w KQk - 3 15,c6d7,9
7r/p1pkpp2/1r4pp/4P1b1/8/7P/PPP2PP1/R2NK2R w KQ - 0 16,e1g1,9
3r4/p1pkpp2/1r4pp/4P1b1/8/7P/PPP2PP1/R2N1RK1 w - - 2 17,b2b3,9
3rk3/p1p1pp2/1r4pp/4P1b1/8/1P5P/P1P2PP1/R2N1RK1 w - - 1 18,d1c3,9
3rk3/p1p1pp2/4r1pp/4P1b1/8/1PN4P/P1P2PP1/R4RK1 w - - 3 19,a1e1,9
3rk3/p1p1pp2/4r1pp/4P3/8/1PN4P/P1Pb1PP1/4RRK1 w - - 5 20,e1d1,9
3rk3/p1p1pp2/4r1pp/4P3/8/1Pb4P/P1P2PP1/3R1RK1 w - - 0 21,d1d8,9
3k4/p1p1pp2/4r1pp/4P3/8/1Pb4P/P1P2PP1/5RK1 w - - 0 22,f2f4,9
3k4/p1p1pp2/4r1pp/4P3/3b1P2/1P5P/P1P3P1/5RK1 w - - 1 23,g1h1,9
4k3/p1p1pp2/4r1pp/4P3/3b1P2/1P5P/P1P3P1/5R1K w - - 3 24,g2g4,9
4k3/p1p1pp2/2r3pp/4P3/3b1PP1/1P5P/P1P5/5R1K w - - 1 25,c2c4,9
4k3/p1p2p2/2r1p1pp/4P3/2Pb1PP1/1P5P/P7/5R1K w - - 0 26,h3h4,9
4k3/p1p5/2r1p1pp/4Pp2/2Pb1PPP/1P6/P7/5R1K w - f6 0 27,e5f6,9
4k3/p1p5/2r1pbpp/8/2P2PPP/1P6/P7/5R1K w - - 0 28,g4g5,9
4k3/p1p3b1/2r1p1pp/6P1/2P2P1P/1P6/P7/5R1K w - - 1 29,f1g1,9
4k3/p1p3b1/2r1p1p1/6Pp/2P2P1P/1P6/P7/6RK w - - 0 30,h1g2,9
4k3/p1p5/2r1p1p1/6Pp/2Pb1P1P/1P6/P5K1/6R1 w - - 2 31,g1d1,9
4k3/p1p5/2r1p1p1/6Pp/2P2P1P/1P2b3/P5K1/3R4 w - - 4 32,g2f3,9
4k3/p1p5/2r1p1p1/2b3Pp/2P2P1P/1P3K2/P7/3R4 w - - 6 33,f3e4,9
8/p1p2k2/2r1p1p1/2b3Pp/2P1KP1P/1P6/P7/3R4 w - - 8 34,d1d7,9
8/p1pRbk2/2r1p1p1/6Pp/2P1KP1P/1P6/P7/8 w - - 10 35,b3b4,9
8/p1pRbk2/4p1p1/6Pp/1Pr1KP1P/8/P7/8 w - - 0 36,e4e5,9
8/p1pRbk2/4p1p1/4K1Pp/1r3P1P/8/P7/8 w - - 0 37,d7c7,9
8/p1R1bk2/4p1p1/4K1Pp/r4P1P/8/P7/8 w - - 1 38,c7c2,9
8/p3bk2/4p1p1/r3K1Pp/5P1P/8/P1R5/8 w - - 3 39,e5e4,9
8/p3bk2/4p1p1/6Pp/r3KP1P/8/P1R5/8 w - - 5 40,e4e5,9
8/p3bk2/4p1p1/4K1Pp/5P1P/r7/P1R5/8 w - - 7 41,c2e2,9
8/p3bk2/4p1p1/4K1Pp/5P1P/7r/P3R3/8 w - - 9 42,e2b2,9
8/p3bk2/4p1p1/4K1Pp/5P1r/8/PR6/8 w - - 0 43,b2b7,9
8/pR2bk2/4p1p1/4K1Pp/5P2/8/P7/7r w - - 2 44,b7a7,9
8/R3bk2/4p1p1/4K1P1/5P1p/8/P7/7r w - - 0 45,e5e4,9
8/R3bk2/4p1p1/6P1/4KP2/7p/P7/7r w - - 0 46,e4f3,9
8/R3bk2/4p1p1/6P1/5P2/5K1p/P7/3r4 w - - 2 47,a7a3,9
8/5k2/4p1p1/6P1/5P2/b4K1p/P7/3r4 w - - 0 48,f3g3,9
8/5k2/4p1p1/6P1/5P2/6Kp/P7/2br4 w - - 2 49,a2a4,9
8/5k2/4p1p1/6P1/P4P2/3r2Kp/8/2b5 w - - 1 50,g3h2,9
8/5k2/4p1p1/6P1/P4b2/3r3p/7K/8 w - - 0 51,h2h1,9
8/5k2/4p1p1/6P1/P4b2/3r4/7p/7K w - - 0 52,a4a5,9
8/5k2/4p1p1/P5P1/5b2/6r1/7p/7K w - - 1 53,h1h2,9
8/5k2/4p1p1/P5P1/5b2/r7/7K/8 w - - 1 54,h2g2,9
8/5k2/4p1p1/r5P1/5b2/8/6K1/8 w - - 0 55,g2f3,9
8/5k2/4p1p1/6P1/r4b2/5K2/8/8 w - - 2 56,f3g4,9
8/5k2/6p1/4p1P1/r4bK1/8/8/8 w - - 0 57,g4f3,9
8/5k2/6p1/6P1/r3pb2/5K2/8/8 w - - 0 58,f3f4,9
8/8/4k1p1/6P1/r3pK2/8/8/8 w - - 1 59,f4e3,9
8/8/6p1/4k1P1/r3p3/4K3/8/8 w - - 3 60,e3e2,9
8/8/6p1/6P1/r3pk2/8/4K3/8 w - - 5 61,e2f2,9
8/8/6p1/6P1/r4k2/4p3/5K2/8 w - - 0 62,f2e2,9
8/8/6p1/6P1/r3k3/4p3/4K3/8 w - - 2 63,e2e1,9
8/8/6p1/6P1/r7/4pk2/8/4K3 w - - 4 64,e1f1,9
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,10
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,10
rnbqkbnr/pp2pppp/2p5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,c2c3,10
rn1qkbnr/pp2pppp/2p5/3p4/3P2b1/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,e2e3,10
rn1qkbnr/pp3ppp/2p1p3/3p4/3P2b1/2P1PN2/PP3PPP/RNBQKB1R w KQkq - 0 5,f1d3,10
rn2kbnr/pp3ppp/2p1pq2/3p4/3P2b1/2PBPN2/PP3PPP/RNBQK2R w KQkq - 2 6,b1d2,10
rn2kbnr/pp3ppp/4pq2/2pp4/3P2b1/2PBPN2/PP1N1PPP/R1BQK2R w KQkq - 0 7,e1g1,10
rn2kbnr/pp3ppp/4pq2/3p4/2pP2b1/2PBPN2/PP1N1PPP/R1BQ1RK1 w kq - 0 8,d3c2,10
rn2kbnr/pp3pp1/4pq2/3p3p/2pP2b1/2P1PN2/PPBN1PPP/R1BQ1RK1 w kq - 0 9,h2h3,10
rn2kbnr/pp3pp1/4pq2/3p3p/2pP4/2P1PN1b/PPBN1PP1/R1BQ1RK1 w kq - 0 10,g2h3,10
rn2kbnr/pp3p2/4pq2/3p2pp/2pP4/2P1PN1P/PPBN1P2/R1BQ1RK1 w kq - 0 11,f3h2,10
rn2k1nr/pp3p2/3bpq2/3p2pp/2pP4/2P1P2P/PPBN1P1N/R1BQ1RK1 w kq - 2 12,f1e1,10
rn2k1nr/pp3p2/4pq2/3p2pp/2pP4/2P1P2P/PPBN1P1b/R1BQR1K1 w kq - 0 13,g1h1,10
rn2k1nr/pp3p2/3bpq2/3p2pp/2pP4/2P1P2P/PPBN1P2/R1BQR2K w kq - 2 14,h1g2,10
rn2k1nr/pp3p2/3bpq2/3p3p/2pP2p1/2P1P2P/PPBN1PK1/R1BQR3 w kq - 0 15,h3g4,10
rn2k1nr/pp3p2/3bpq2/3p4/2pP2p1/2P1P3/PPBN1PK1/R1BQR3 w kq - 0 16,d1g4,10
rn2k2r/pp3p2/3bpq1n/3p4/2pP2Q1/2P1P3/PPBN1PK1/R1B1R3 w kq - 1 17,g4f3,10
rn2k2r/pp3p2/3bp2n/3p2q1/2pP4/2P1PQ2/PPBN1PK1/R1B1R3 w kq - 3 18,g2f1,10
rn2k2r/pp6/3bp2n/3p1pq1/2pP4/2P1PQ2/PPBN1P2/R1B1RK2 w kq - 0 19,e3e4,10
rn2k2r/pp6/3bp3/3p1pq1/2pPP1n1/2P2Q2/PPBN1P2/R1B1RK2 w kq - 1 20,f1e2,10
rn2k3/pp6/3bp3/3p1pq1/2pPP1n1/2P2Q2/PPBNKP1r/R1B1R3 w q - 3 21,e4f5,10
rn2k3/pp6/3bp3/3p1Pq1/2pP2n1/2P2Q2/PPBNKr2/R1B1R3 w q - 0 22,f3f2,10
rn2k3/pp6/3bp3/3p1Pq1/2pP4/2P5/PPBNKn2/R1B1R3 w q - 0 23,e2f2,10
rn2k3/pp6/3bp3/3p1P2/2pP4/2P3q1/PPBN1K2/R1B1R3 w q - 1 24,f2f1,10
rn2k3/pp6/3bp3/3p1P2/2pP4/2P4q/PPBN4/R1B1RK2 w q - 3 25,f1e2,10
rn2k3/pp6/3bp3/3p1q2/2pP4/2P5/PPBNK3/R1B1R3 w q - 0 26,c2f5,10
rn2k3/pp6/3b4/3p1p2/2pP4/2P5/PP1NK3/R1B1R3 w q - 0 27,e2d1,10
rn6/pp1k4/3b4/3p1p2/2pP4/2P5/PP1N4/R1BKR3 w - - 2 28,e1f1,10
rn6/pp1k4/3b4/3p4/2pP1p2/2P5/PP1N4/R1BK1R2 w - - 0 29,d2f3,10
r7/pp1k4/2nb4/3p4/2pP1p2/2P2N2/PP6/R1BK1R2 w - - 2 30,f3e5,10
r7/pp1k4/3b4/3pn3/2pP1p2/2P5/PP6/R1BK1R2 w - - 0 31,d4e5,10
r7/pp1k4/8/3pb3/2p2p2/2P5/PP6/R1BK1R2 w - - 0 32,c1f4,10
5r2/pp1k4/8/3pb3/2p2B2/2P5/PP6/R2K1R2 w - - 1 33,d1c2,10
8/pp1k4/8/3pb3/2p2r2/2P5/PPK5/R4R2 w - - 0 34,f1f4,10
8/pp1k4/8/3p4/2p2b2/2P5/PPK5/R7 w - - 0 35,a1f1,10
8/pp1k4/3b4/3p4/2p5/2P5/PPK5/5R2 w - - 2 36,f1f7,10
8/pp3R2/2kb4/3p4/2p5/2P5/PPK5/8 w - - 4 37,f7f6,10
8/1p6/p1kb1R2/3p4/2p5/2P5/PPK5/8 w - - 0 38,b2b3,10
8/8/p1kb1R2/1p1p4/2p5/1PP5/P1K5/8 w - - 0 39,b3b4,10
8/3k4/p2b1R2/1p1p4/1Pp5/2P5/P1K5/8 w - - 1 40,a2a3,10
8/4k3/p2b1R2/1p1p4/1Pp5/P1P5/2K5/8 w - - 1 41,f6h6,10
8/3k4/p2b3R/1p1p4/1Pp5/P1P5/2K5/8 w - - 3 42,h6h7,10
8/7R/p1kb4/1p1p4/1Pp5/P1P5/2K5/8 w - - 5 43,h7a7,10
8/R7/pk1b4/1p1p4/1Pp5/P1P5/2K5/8 w - - 7 44,a7d7,10
8/3R4/p1kb4/1p1p4/1Pp5/P1P5/2K5/8 w - - 9 45,d7d8,10
3R4/2k5/p2b4/1p1p4/1Pp5/P1P5/2K5/8 w - - 11 46,d8a8,10
R7/1k6/p2b4/1p1p4/1Pp5/P1P5/2K5/8 w - - 13 47,a8h8,10
7R/8/p1kb4/1p1p4/1Pp5/P1P5/2K5/8 w - - 15 48,c2d2,10
7R/8/pk1b4/1p1p4/1Pp5/P1P5/3K4/8 w - - 17 49,d2e3,10
7R/8/1k1b4/pp1p4/1Pp5/P1P1K3/8/8 w - - 0 50,e3d4,10
7R/8/1k1b4/1p1p4/1ppK4/P1P5/8/8 w - - 0 51,a3b4,10
7R/8/2kb4/1p1p4/1PpK4/2P5/8/8 w - - 1 52,h8h5,10
5b2/8/2k5/1p1p3R/1PpK4/2P5/8/8 w - - 3 53,h5d5,10
8/6b1/2k5/1p1R4/1PpK4/2P5/8/8 w - - 1 54,d4e4,10
8/8/2k5/1p1R4/1Pp1K3/2b5/8/8 w - - 0 55,d5c5,10
8/8/1k6/1pR5/1Pp1K3/2b5/8/8 w - - 2 56,e4d5,10
8/8/1k6/1pRK4/1bp5/8/8/8 w - - 0 57,c5c6,10
8/1k6/2R5/1p1K4/1bp5/8/8/8 w - - 2 58,c6e6,10
8/2k5/4R3/1p1K4/1bp5/8/8/8 w - - 4 59,e6e1,10
8/2k5/8/1p1K4/2p5/8/8/4b3 w - - 0 60,d5c5,10
8/2k5/8/1pK5/8/2p5/8/4b3 w - - 0 61,c5b4,10
8/2k5/8/1p6/1K6/8/2p5/4b3 w - - 0 62,b4b3,10
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,g8f6,11
rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,g7g6,11
rnbqkb1r/pppppp1p/5np1/8/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 1 3,f8g7,11
rnbqk2r/ppppppbp/5np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,d7d6,11
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 1 5,e8g8,11
rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2N1BN2/PPPQ1PPP/R3KB1R b KQ - 3 6,b8c6,11
r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/P1N1BN2/1PPQ1PPP/R3KB1R b KQ - 0 7,e7e6,11
r1bq1rk1/ppp2pbp/2nppnpB/8/3PP3/P1N2N2/1PPQ1PPP/R3KB1R b KQ - 1 8,e6e5,11
r1bq1rk1/ppp2pBp/2np1np1/4p3/3PP3/P1N2N2/1PPQ1PPP/R3KB1R b KQ - 0 9,g8g7,11
r1bq1r2/ppp2pkp/2np1np1/4p3/3PP3/P1N2N2/1PPQ1PPP/2KR1B1R b - - 1 10,c8g4,11
r2q1r2/ppp2pkp/2np1np1/4p3/3PP1b1/P1N2N2/1PPQBPPP/2KR3R b - - 3 11,g4f3,11
r2q1r2/ppp2pkp/2np1np1/4p3/3PP3/P1N2B2/1PPQ1PPP/2KR3R b - - 0 12,e5d4,11
r2q1r2/ppp2pkp/2np1np1/3N4/3pP3/P4B2/1PPQ1PPP/2KR3R b - - 1 13,f6d5,11
